class_name,label,group_folder,folder_idx,video_name,video_path,num_frames,split
diving,2,v_diving_03,3,v_diving_03_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_03.mpg,187,train
diving,2,v_diving_03,3,v_diving_03_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_04.mpg,197,train
diving,2,v_diving_03,3,v_diving_03_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_05.mpg,246,train
diving,2,v_diving_03,3,v_diving_03_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_06.mpg,114,train
diving,2,v_diving_03,3,v_diving_03_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_07.mpg,102,train
diving,2,v_diving_03,3,v_diving_03_08.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_03/v_diving_03_08.mpg,109,train
diving,2,v_diving_04,4,v_diving_04_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_01.mpg,104,train
diving,2,v_diving_04,4,v_diving_04_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_02.mpg,97,train
diving,2,v_diving_04,4,v_diving_04_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_03.mpg,145,train
diving,2,v_diving_04,4,v_diving_04_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_04.mpg,284,train
diving,2,v_diving_04,4,v_diving_04_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_05.mpg,148,train
diving,2,v_diving_04,4,v_diving_04_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_06.mpg,118,train
diving,2,v_diving_04,4,v_diving_04_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_04/v_diving_04_07.mpg,148,train
diving,2,v_diving_05,5,v_diving_05_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_05/v_diving_05_01.mpg,109,train
diving,2,v_diving_05,5,v_diving_05_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_05/v_diving_05_02.mpg,157,train
diving,2,v_diving_05,5,v_diving_05_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_05/v_diving_05_03.mpg,105,train
diving,2,v_diving_05,5,v_diving_05_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_05/v_diving_05_04.mpg,129,train
diving,2,v_diving_05,5,v_diving_05_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_05/v_diving_05_05.mpg,98,train
diving,2,v_diving_05,5,v_diving_05_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_05/v_diving_05_06.mpg,58,train
diving,2,v_diving_06,6,v_diving_06_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_01.mpg,211,train
diving,2,v_diving_06,6,v_diving_06_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_02.mpg,208,train
diving,2,v_diving_06,6,v_diving_06_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_03.mpg,235,train
diving,2,v_diving_06,6,v_diving_06_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_04.mpg,214,train
diving,2,v_diving_06,6,v_diving_06_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_05.mpg,124,train
diving,2,v_diving_06,6,v_diving_06_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_06.mpg,218,train
diving,2,v_diving_06,6,v_diving_06_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_06/v_diving_06_07.mpg,241,train
diving,2,v_diving_07,7,v_diving_07_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_07/v_diving_07_01.mpg,178,train
diving,2,v_diving_07,7,v_diving_07_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_07/v_diving_07_02.mpg,157,train
diving,2,v_diving_07,7,v_diving_07_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_07/v_diving_07_03.mpg,215,train
diving,2,v_diving_07,7,v_diving_07_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_07/v_diving_07_04.mpg,172,train
diving,2,v_diving_08,8,v_diving_08_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_01.mpg,167,train
diving,2,v_diving_08,8,v_diving_08_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_02.mpg,147,train
diving,2,v_diving_08,8,v_diving_08_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_03.mpg,157,train
diving,2,v_diving_08,8,v_diving_08_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_04.mpg,144,train
diving,2,v_diving_08,8,v_diving_08_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_05.mpg,154,train
diving,2,v_diving_08,8,v_diving_08_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_08/v_diving_08_06.mpg,218,train
diving,2,v_diving_09,9,v_diving_09_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_01.mpg,191,train
diving,2,v_diving_09,9,v_diving_09_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_02.mpg,177,train
diving,2,v_diving_09,9,v_diving_09_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_03.mpg,211,train
diving,2,v_diving_09,9,v_diving_09_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_04.mpg,175,train
diving,2,v_diving_09,9,v_diving_09_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_05.mpg,112,train
diving,2,v_diving_09,9,v_diving_09_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_06.mpg,111,train
diving,2,v_diving_09,9,v_diving_09_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_09/v_diving_09_07.mpg,114,train
diving,2,v_diving_10,10,v_diving_10_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_10/v_diving_10_01.mpg,134,train
diving,2,v_diving_10,10,v_diving_10_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_10/v_diving_10_02.mpg,127,train
diving,2,v_diving_10,10,v_diving_10_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_10/v_diving_10_03.mpg,102,train
diving,2,v_diving_10,10,v_diving_10_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_10/v_diving_10_04.mpg,100,train
diving,2,v_diving_10,10,v_diving_10_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_10/v_diving_10_05.mpg,162,train
diving,2,v_diving_10,10,v_diving_10_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_10/v_diving_10_06.mpg,166,train
diving,2,v_diving_10,10,v_diving_10_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_10/v_diving_10_07.mpg,151,train
diving,2,v_diving_11,11,v_diving_11_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_01.mpg,121,train
diving,2,v_diving_11,11,v_diving_11_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_02.mpg,124,train
diving,2,v_diving_11,11,v_diving_11_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_03.mpg,133,train
diving,2,v_diving_11,11,v_diving_11_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_04.mpg,157,train
diving,2,v_diving_11,11,v_diving_11_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_05.mpg,169,train
diving,2,v_diving_11,11,v_diving_11_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_11/v_diving_11_06.mpg,180,train
diving,2,v_diving_12,12,v_diving_12_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_01.mpg,160,train
diving,2,v_diving_12,12,v_diving_12_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_02.mpg,157,train
diving,2,v_diving_12,12,v_diving_12_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_03.mpg,190,train
diving,2,v_diving_12,12,v_diving_12_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_04.mpg,200,train
diving,2,v_diving_12,12,v_diving_12_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_05.mpg,277,train
diving,2,v_diving_12,12,v_diving_12_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_06.mpg,307,train
diving,2,v_diving_12,12,v_diving_12_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_12/v_diving_12_07.mpg,212,train
diving,2,v_diving_13,13,v_diving_13_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_01.mpg,225,train
diving,2,v_diving_13,13,v_diving_13_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_02.mpg,152,train
diving,2,v_diving_13,13,v_diving_13_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_03.mpg,170,train
diving,2,v_diving_13,13,v_diving_13_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_04.mpg,130,train
diving,2,v_diving_13,13,v_diving_13_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_05.mpg,160,train
diving,2,v_diving_13,13,v_diving_13_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_06.mpg,125,train
diving,2,v_diving_13,13,v_diving_13_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_13/v_diving_13_07.mpg,181,train
diving,2,v_diving_14,14,v_diving_14_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_14/v_diving_14_01.mpg,217,train
diving,2,v_diving_14,14,v_diving_14_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_14/v_diving_14_02.mpg,303,train
diving,2,v_diving_14,14,v_diving_14_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_14/v_diving_14_03.mpg,221,train
diving,2,v_diving_14,14,v_diving_14_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_14/v_diving_14_04.mpg,202,train
diving,2,v_diving_15,15,v_diving_15_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_01.mpg,175,train
diving,2,v_diving_15,15,v_diving_15_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_02.mpg,200,train
diving,2,v_diving_15,15,v_diving_15_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_03.mpg,141,train
diving,2,v_diving_15,15,v_diving_15_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_04.mpg,145,train
diving,2,v_diving_15,15,v_diving_15_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_05.mpg,208,train
diving,2,v_diving_15,15,v_diving_15_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_06.mpg,194,train
diving,2,v_diving_15,15,v_diving_15_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_07.mpg,212,train
diving,2,v_diving_15,15,v_diving_15_08.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_08.mpg,187,train
diving,2,v_diving_15,15,v_diving_15_09.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_15/v_diving_15_09.mpg,144,train
diving,2,v_diving_16,16,v_diving_16_01.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_01.mpg,309,train
diving,2,v_diving_16,16,v_diving_16_02.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_02.mpg,171,train
diving,2,v_diving_16,16,v_diving_16_03.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_03.mpg,55,train
diving,2,v_diving_16,16,v_diving_16_04.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_04.mpg,110,train
diving,2,v_diving_16,16,v_diving_16_05.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_05.mpg,246,train
diving,2,v_diving_16,16,v_diving_16_06.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_06.mpg,201,train
diving,2,v_diving_16,16,v_diving_16_07.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_07.mpg,224,train
diving,2,v_diving_16,16,v_diving_16_08.mpg,/content/dataset/UCF11_updated_mpg/diving/v_diving_16/v_diving_16_08.mpg,160,train
golf_swing,3,v_golf_01,1,v_golf_01_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_01.mpg,170,train
golf_swing,3,v_golf_01,1,v_golf_01_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_02.mpg,88,train
golf_swing,3,v_golf_01,1,v_golf_01_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_03.mpg,188,train
golf_swing,3,v_golf_01,1,v_golf_01_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_04.mpg,74,train
golf_swing,3,v_golf_01,1,v_golf_01_05.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_05.mpg,620,train
golf_swing,3,v_golf_01,1,v_golf_01_06.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_01/v_golf_01_06.mpg,517,train
golf_swing,3,v_golf_02,2,v_golf_02_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_02/v_golf_02_01.mpg,136,train
golf_swing,3,v_golf_02,2,v_golf_02_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_02/v_golf_02_02.mpg,112,train
golf_swing,3,v_golf_02,2,v_golf_02_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_02/v_golf_02_03.mpg,89,train
golf_swing,3,v_golf_02,2,v_golf_02_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_02/v_golf_02_04.mpg,121,train
golf_swing,3,v_golf_03,3,v_golf_03_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_01.mpg,131,train
golf_swing,3,v_golf_03,3,v_golf_03_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_02.mpg,111,train
golf_swing,3,v_golf_03,3,v_golf_03_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_03.mpg,176,train
golf_swing,3,v_golf_03,3,v_golf_03_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_04.mpg,142,train
golf_swing,3,v_golf_03,3,v_golf_03_05.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_05.mpg,145,train
golf_swing,3,v_golf_03,3,v_golf_03_06.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_06.mpg,251,train
golf_swing,3,v_golf_03,3,v_golf_03_07.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_03/v_golf_03_07.mpg,172,train
golf_swing,3,v_golf_04,4,v_golf_04_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_01.mpg,124,train
golf_swing,3,v_golf_04,4,v_golf_04_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_02.mpg,121,train
golf_swing,3,v_golf_04,4,v_golf_04_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_03.mpg,170,train
golf_swing,3,v_golf_04,4,v_golf_04_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_04.mpg,182,train
golf_swing,3,v_golf_04,4,v_golf_04_05.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_05.mpg,344,train
golf_swing,3,v_golf_04,4,v_golf_04_06.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_04/v_golf_04_06.mpg,232,train
golf_swing,3,v_golf_05,5,v_golf_05_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_01.mpg,113,train
golf_swing,3,v_golf_05,5,v_golf_05_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_02.mpg,95,train
golf_swing,3,v_golf_05,5,v_golf_05_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_03.mpg,100,train
golf_swing,3,v_golf_05,5,v_golf_05_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_04.mpg,161,train
golf_swing,3,v_golf_05,5,v_golf_05_05.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_05.mpg,117,train
golf_swing,3,v_golf_05,5,v_golf_05_06.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_06.mpg,176,train
golf_swing,3,v_golf_05,5,v_golf_05_07.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_07.mpg,127,train
golf_swing,3,v_golf_05,5,v_golf_05_08.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_05/v_golf_05_08.mpg,157,train
golf_swing,3,v_golf_06,6,v_golf_06_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_01.mpg,156,train
golf_swing,3,v_golf_06,6,v_golf_06_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_02.mpg,108,train
golf_swing,3,v_golf_06,6,v_golf_06_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_03.mpg,90,train
golf_swing,3,v_golf_06,6,v_golf_06_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_06/v_golf_06_04.mpg,125,train
golf_swing,3,v_golf_07,7,v_golf_07_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_01.mpg,150,train
golf_swing,3,v_golf_07,7,v_golf_07_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_02.mpg,100,train
golf_swing,3,v_golf_07,7,v_golf_07_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_03.mpg,125,train
golf_swing,3,v_golf_07,7,v_golf_07_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_04.mpg,110,train
golf_swing,3,v_golf_07,7,v_golf_07_05.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_07/v_golf_07_05.mpg,131,train
golf_swing,3,v_golf_08,8,v_golf_08_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_01.mpg,139,train
golf_swing,3,v_golf_08,8,v_golf_08_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_02.mpg,172,train
golf_swing,3,v_golf_08,8,v_golf_08_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_03.mpg,180,train
golf_swing,3,v_golf_08,8,v_golf_08_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_04.mpg,170,train
golf_swing,3,v_golf_08,8,v_golf_08_05.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_05.mpg,167,train
golf_swing,3,v_golf_08,8,v_golf_08_06.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_08/v_golf_08_06.mpg,267,train
golf_swing,3,v_golf_09,9,v_golf_09_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_01.mpg,115,train
golf_swing,3,v_golf_09,9,v_golf_09_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_02.mpg,199,train
golf_swing,3,v_golf_09,9,v_golf_09_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_03.mpg,193,train
golf_swing,3,v_golf_09,9,v_golf_09_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_09/v_golf_09_04.mpg,256,train
golf_swing,3,v_golf_10,10,v_golf_10_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_10/v_golf_10_01.mpg,107,train
golf_swing,3,v_golf_10,10,v_golf_10_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_10/v_golf_10_02.mpg,148,train
golf_swing,3,v_golf_10,10,v_golf_10_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_10/v_golf_10_03.mpg,144,train
golf_swing,3,v_golf_10,10,v_golf_10_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_10/v_golf_10_04.mpg,116,train
golf_swing,3,v_golf_11,11,v_golf_11_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_01.mpg,117,train
golf_swing,3,v_golf_11,11,v_golf_11_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_02.mpg,108,train
golf_swing,3,v_golf_11,11,v_golf_11_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_03.mpg,135,train
golf_swing,3,v_golf_11,11,v_golf_11_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_04.mpg,130,train
golf_swing,3,v_golf_11,11,v_golf_11_05.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_05.mpg,130,train
golf_swing,3,v_golf_11,11,v_golf_11_06.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_06.mpg,98,train
golf_swing,3,v_golf_11,11,v_golf_11_07.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_11/v_golf_11_07.mpg,127,train
golf_swing,3,v_golf_12,12,v_golf_12_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_01.mpg,100,train
golf_swing,3,v_golf_12,12,v_golf_12_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_02.mpg,63,train
golf_swing,3,v_golf_12,12,v_golf_12_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_03.mpg,82,train
golf_swing,3,v_golf_12,12,v_golf_12_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_12/v_golf_12_04.mpg,89,train
golf_swing,3,v_golf_13,13,v_golf_13_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_01.mpg,282,train
golf_swing,3,v_golf_13,13,v_golf_13_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_02.mpg,234,train
golf_swing,3,v_golf_13,13,v_golf_13_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_03.mpg,97,train
golf_swing,3,v_golf_13,13,v_golf_13_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_13/v_golf_13_04.mpg,237,train
golf_swing,3,v_golf_14,14,v_golf_14_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_01.mpg,133,train
golf_swing,3,v_golf_14,14,v_golf_14_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_02.mpg,155,train
golf_swing,3,v_golf_14,14,v_golf_14_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_03.mpg,87,train
golf_swing,3,v_golf_14,14,v_golf_14_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_14/v_golf_14_04.mpg,108,train
golf_swing,3,v_golf_15,15,v_golf_15_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_15/v_golf_15_01.mpg,215,train
golf_swing,3,v_golf_15,15,v_golf_15_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_15/v_golf_15_02.mpg,258,train
golf_swing,3,v_golf_15,15,v_golf_15_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_15/v_golf_15_03.mpg,163,train
golf_swing,3,v_golf_15,15,v_golf_15_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_15/v_golf_15_04.mpg,230,train
golf_swing,3,v_golf_16,16,v_golf_16_01.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_16/v_golf_16_01.mpg,121,train
golf_swing,3,v_golf_16,16,v_golf_16_02.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_16/v_golf_16_02.mpg,83,train
golf_swing,3,v_golf_16,16,v_golf_16_03.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_16/v_golf_16_03.mpg,122,train
golf_swing,3,v_golf_16,16,v_golf_16_04.mpg,/content/dataset/UCF11_updated_mpg/golf_swing/v_golf_16/v_golf_16_04.mpg,127,train
horse_riding,4,v_riding_01,1,v_riding_01_01.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_01.mpg,238,train
horse_riding,4,v_riding_01,1,v_riding_01_02.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_02.mpg,101,train
horse_riding,4,v_riding_01,1,v_riding_01_03.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_03.mpg,97,train
horse_riding,4,v_riding_01,1,v_riding_01_04.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_04.mpg,118,train
horse_riding,4,v_riding_01,1,v_riding_01_05.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_05.mpg,118,train
horse_riding,4,v_riding_01,1,v_riding_01_06.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_06.mpg,170,train
horse_riding,4,v_riding_01,1,v_riding_01_07.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_07.mpg,118,train
horse_riding,4,v_riding_01,1,v_riding_01_08.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_08.mpg,239,train
horse_riding,4,v_riding_01,1,v_riding_01_09.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_01/v_riding_01_09.mpg,167,train
horse_riding,4,v_riding_02,2,v_riding_02_01.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_02/v_riding_02_01.mpg,178,train
horse_riding,4,v_riding_02,2,v_riding_02_02.mpg,/content/dataset/UCF11_updated_mpg/horse_riding/v_riding_02/v_riding_02_02.mpg,130,train
